person,personLabel,birthDate,genderLabel,partyLabel,start,end,positionLabel,cityLabel
http://www.wikidata.org/entity/Q8017861,William Russell Grace,1832-05-10T00:00:00Z,male,Democratic Party,1885-01-01T00:00:00Z,1886-12-31T00:00:00Z,Mayor of New York City,New York City
http://www.wikidata.org/entity/Q8017933,William S. Fitzgerald,1880-10-06T00:00:00Z,male,Republican Party,1921-01-01T00:00:00Z,1921-12-31T00:00:00Z,mayor of Cleveland,Cleveland
http://www.wikidata.org/entity/Q8019638,William Vermilye Brady,1811-07-24T00:00:00Z,male,Whig Party,1847-01-01T00:00:00Z,1848-01-01T00:00:00Z,Mayor of New York City,New York City
http://www.wikidata.org/entity/Q106445586,William Vernon Steele,1854-02-14T00:00:00Z,male,Democratic Party,1912-01-01T00:00:00Z,1919-12-31T00:00:00Z,"Mayor of Somerville, New Jersey",Somerville
http://www.wikidata.org/entity/Q2580957,William W. Irwin,1803-01-08T00:00:00Z,male,Whig Party,1840-01-01T00:00:00Z,1841-01-01T00:00:00Z,"Mayor of Pittsburgh, Pennsylvania",Pittsburgh
http://www.wikidata.org/entity/Q2580957,William W. Irwin,1803-09-16T00:00:00Z,male,Whig Party,1840-01-01T00:00:00Z,1841-01-01T00:00:00Z,"Mayor of Pittsburgh, Pennsylvania",Pittsburgh
http://www.wikidata.org/entity/Q1249550,William Wirt Culbertson,1835-09-22T00:00:00Z,male,Republican Party,1882-06-07T00:00:00Z,1883-03-04T00:00:00Z,"Mayor of Ashland, Kentucky",Ashland
http://www.wikidata.org/entity/Q7946053,William Worth Patterson,1849-11-03T00:00:00Z,male,Republican Party,1886-06-09T00:00:00Z,1889-05-06T00:00:00Z,"Mayor of Ashland, Kentucky",Ashland
http://www.wikidata.org/entity/Q5365075,Willie Brown Jr.,1934-03-20T00:00:00Z,male,Democratic Party,1996-01-08T00:00:00Z,2004-01-08T00:00:00Z,mayor of San Francisco,City and County of San Francisco
http://www.wikidata.org/entity/Q18395037,Willis Lucullus Palmer,1854-12-13T00:00:00Z,male,Democratic Party,1891-01-01T00:00:00Z,1893-01-01T00:00:00Z,"Mayor of Orlando, Florida",Orlando
http://www.wikidata.org/entity/Q875088,Wilson Goode,1938-08-19T00:00:00Z,male,Democratic Party,1984-01-02T00:00:00Z,1992-01-06T00:00:00Z,"Mayor of Philadelphia, Pennsylvania",Philadelphia
http://www.wikidata.org/entity/Q13562440,Yvonne Johnson,1942-10-26T00:00:00Z,female,Democratic Party,2007-12-01T00:00:00Z,2009-12-01T00:00:00Z,Mayor of Greensboro,Greensboro
http://www.wikidata.org/entity/Q8063893,Zachariah J. Loussac,1882-07-13T00:00:00Z,male,Democratic Party,1948-01-01T00:00:00Z,1951-01-01T00:00:00Z,"Mayor of Anchorage, Alaska",Anchorage
http://www.wikidata.org/entity/Q212648,Rudy Giuliani,1944-05-28T00:00:00Z,male,Republican Party,1994-01-01T00:00:00Z,2001-12-31T00:00:00Z,Mayor of New York City,New York City
http://www.wikidata.org/entity/Q431641,Theodore McKeldin,1900-11-20T00:00:00Z,male,Republican Party,1943-01-01T00:00:00Z,1947-01-01T00:00:00Z,Mayor of Baltimore,Baltimore
http://www.wikidata.org/entity/Q431641,Theodore McKeldin,1900-11-20T00:00:00Z,male,Republican Party,1963-01-01T00:00:00Z,1967-01-01T00:00:00Z,Mayor of Baltimore,Baltimore
