personLabel,birthDate,genderLabel,partyLabel,start,end,positionLabel,cityLabel,eduLabel,eduTypeLabel
Tony F. Mack,1966-01-08T00:00:00Z,male,Democratic Party,2010-07-01T00:00:00Z,2014-02-26T00:00:00Z,"Mayor of Trenton, New Jersey",Trenton,Howard University,private university
Tony F. Mack,1966-01-08T00:00:00Z,male,Democratic Party,2010-07-01T00:00:00Z,2014-02-26T00:00:00Z,"Mayor of Trenton, New Jersey",Trenton,Howard University,historically black college or university
Tony F. Mack,1966-01-08T00:00:00Z,male,Democratic Party,2010-07-01T00:00:00Z,2014-02-26T00:00:00Z,"Mayor of Trenton, New Jersey",Trenton,Howard University,private not-for-profit educational institution
Tony Knowles,1943-01-01T00:00:00Z,male,Democratic Party,1982-01-01T00:00:00Z,1988-01-01T00:00:00Z,"Mayor of Anchorage, Alaska",Anchorage,Pierson College,organization
Tony Knowles,1943-01-01T00:00:00Z,male,Democratic Party,1982-01-01T00:00:00Z,1988-01-01T00:00:00Z,"Mayor of Anchorage, Alaska",Anchorage,Pierson College,residential college
Tony Knowles,1943-01-01T00:00:00Z,male,Democratic Party,1982-01-01T00:00:00Z,1988-01-01T00:00:00Z,"Mayor of Anchorage, Alaska",Anchorage,Yale University,private university
Tony Knowles,1943-01-01T00:00:00Z,male,Democratic Party,1982-01-01T00:00:00Z,1988-01-01T00:00:00Z,"Mayor of Anchorage, Alaska",Anchorage,Yale University,Colonial Colleges
Tony Knowles,1943-01-01T00:00:00Z,male,Democratic Party,1982-01-01T00:00:00Z,1988-01-01T00:00:00Z,"Mayor of Anchorage, Alaska",Anchorage,Yale University,production company
Tony Knowles,1943-01-01T00:00:00Z,male,Democratic Party,1982-01-01T00:00:00Z,1988-01-01T00:00:00Z,"Mayor of Anchorage, Alaska",Anchorage,Yale University,research university
Tony Knowles,1943-01-01T00:00:00Z,male,Democratic Party,1982-01-01T00:00:00Z,1988-01-01T00:00:00Z,"Mayor of Anchorage, Alaska",Anchorage,Yale University,private not-for-profit educational institution
Tony Knowles,1943-01-01T00:00:00Z,male,Democratic Party,1982-01-01T00:00:00Z,1988-01-01T00:00:00Z,"Mayor of Anchorage, Alaska",Anchorage,Yale University,academic publisher
Urban A. Woodbury,1838-07-11T00:00:00Z,male,Republican Party,1885-01-01T00:00:00Z,1886-01-01T00:00:00Z,"Mayor of Burlington, Vermont",Burlington,University of Vermont,land-grant university
Urban A. Woodbury,1838-07-11T00:00:00Z,male,Republican Party,1885-01-01T00:00:00Z,1886-01-01T00:00:00Z,"Mayor of Burlington, Vermont",Burlington,University of Vermont,public educational institution of the United States
Urban A. Woodbury,1838-07-11T00:00:00Z,male,Republican Party,1885-01-01T00:00:00Z,1886-01-01T00:00:00Z,"Mayor of Burlington, Vermont",Burlington,University of Vermont,open-access publisher
Urban A. Woodbury,1838-07-11T00:00:00Z,male,Republican Party,1885-01-01T00:00:00Z,1886-01-01T00:00:00Z,"Mayor of Burlington, Vermont",Burlington,University of Vermont,public research university
Vera Katz,1933-08-03T00:00:00Z,female,Democratic Party,1993-01-03T00:00:00Z,2005-01-03T00:00:00Z,"Mayor of Portland, Oregon",Portland,Brooklyn College,college
Vera Katz,1933-08-03T00:00:00Z,female,Democratic Party,1993-01-03T00:00:00Z,2005-01-03T00:00:00Z,"Mayor of Portland, Oregon",Portland,Brooklyn College,public educational institution of the United States
Victor Ashe,1945-01-01T00:00:00Z,male,Republican Party,1987-01-12T00:00:00Z,2003-12-20T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,Hotchkiss School,boarding school
Victor Ashe,1945-01-01T00:00:00Z,male,Republican Party,1987-01-12T00:00:00Z,2003-12-20T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,Hotchkiss School,university-preparatory school
Victor Ashe,1945-01-01T00:00:00Z,male,Republican Party,1987-01-12T00:00:00Z,2003-12-20T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,University of Tennessee,university
Victor Ashe,1945-01-01T00:00:00Z,male,Republican Party,1987-01-12T00:00:00Z,2003-12-20T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,University of Tennessee,neighborhood
Victor Ashe,1945-01-01T00:00:00Z,male,Republican Party,1987-01-12T00:00:00Z,2003-12-20T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,University of Tennessee,land-grant university
Victor Ashe,1945-01-01T00:00:00Z,male,Republican Party,1987-01-12T00:00:00Z,2003-12-20T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,University of Tennessee,public university
Victor Ashe,1945-01-01T00:00:00Z,male,Republican Party,1987-01-12T00:00:00Z,2003-12-20T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,University of Tennessee,sun grant institution
Victor Ashe,1945-01-01T00:00:00Z,male,Republican Party,1987-01-12T00:00:00Z,2003-12-20T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,University of Tennessee,research university
Victor Ashe,1945-01-01T00:00:00Z,male,Republican Party,1987-01-12T00:00:00Z,2003-12-20T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,University of Tennessee,public educational institution of the United States
Victor Ashe,1945-01-01T00:00:00Z,male,Republican Party,1987-01-12T00:00:00Z,2003-12-20T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,University of Tennessee College of Law,law school
Victor Ashe,1945-01-01T00:00:00Z,male,Republican Party,1987-01-12T00:00:00Z,2003-12-20T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,Yale University,private university
Victor Ashe,1945-01-01T00:00:00Z,male,Republican Party,1987-01-12T00:00:00Z,2003-12-20T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,Yale University,Colonial Colleges
Victor Ashe,1945-01-01T00:00:00Z,male,Republican Party,1987-01-12T00:00:00Z,2003-12-20T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,Yale University,production company
Victor Ashe,1945-01-01T00:00:00Z,male,Republican Party,1987-01-12T00:00:00Z,2003-12-20T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,Yale University,research university
Victor Ashe,1945-01-01T00:00:00Z,male,Republican Party,1987-01-12T00:00:00Z,2003-12-20T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,Yale University,private not-for-profit educational institution
Victor Ashe,1945-01-01T00:00:00Z,male,Republican Party,1987-01-12T00:00:00Z,2003-12-20T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,Yale University,academic publisher
Victoria Napolitano,1988-08-16T00:00:00Z,female,Republican Party,2015-01-06T00:00:00Z,2016-01-06T00:00:00Z,"Mayor of Moorestown, New Jersey",Moorestown,Drexel University,research university
Victoria Napolitano,1988-08-16T00:00:00Z,female,Republican Party,2015-01-06T00:00:00Z,2016-01-06T00:00:00Z,"Mayor of Moorestown, New Jersey",Moorestown,Drexel University,private not-for-profit educational institution
Victoria Napolitano,1988-08-16T00:00:00Z,female,Republican Party,2015-01-06T00:00:00Z,2016-01-06T00:00:00Z,"Mayor of Moorestown, New Jersey",Moorestown,Union Catholic Regional High School,high school
Vincent C. Gray,1942-11-08T00:00:00Z,male,Democratic Party,2011-01-02T00:00:00Z,2015-01-02T00:00:00Z,Mayor of the District of Columbia,District of Columbia,Dunbar High School,high school
Vincent C. Gray,1942-11-08T00:00:00Z,male,Democratic Party,2011-01-02T00:00:00Z,2015-01-02T00:00:00Z,Mayor of the District of Columbia,District of Columbia,Dunbar High School,public school
Vincent C. Gray,1942-11-08T00:00:00Z,male,Democratic Party,2011-01-02T00:00:00Z,2015-01-02T00:00:00Z,Mayor of the District of Columbia,District of Columbia,George Washington University,private university
Vincent C. Gray,1942-11-08T00:00:00Z,male,Democratic Party,2011-01-02T00:00:00Z,2015-01-02T00:00:00Z,Mayor of the District of Columbia,District of Columbia,George Washington University,research university
Vincent C. Gray,1942-11-08T00:00:00Z,male,Democratic Party,2011-01-02T00:00:00Z,2015-01-02T00:00:00Z,Mayor of the District of Columbia,District of Columbia,George Washington University,private not-for-profit educational institution
Vincent C. Gray,1942-11-08T00:00:00Z,male,Democratic Party,2011-01-02T00:00:00Z,2015-01-02T00:00:00Z,Mayor of the District of Columbia,District of Columbia,George Washington University,open-access publisher
Vincent R. Impellitteri,1900-02-04T00:00:00Z,male,Democratic Party,1950-09-02T00:00:00Z,1953-12-31T00:00:00Z,Mayor of New York City,New York City,Fordham University School of Law,law school
Virgil Bernero,1964-03-31T00:00:00Z,male,Democratic Party,2006-01-01T00:00:00Z,2017-12-31T00:00:00Z,"Mayor of Lansing, Michigan",Lansing,Adrian College,private not-for-profit educational institution
Voit Gilmore,1918-10-13T00:00:00Z,male,Democratic Party,1957-01-01T00:00:00Z,1957-01-01T00:00:00Z,Mayor of Southern Pines,Southern Pines,University of North Carolina at Chapel Hill,public educational institution of the United States
Voit Gilmore,1918-10-13T00:00:00Z,male,Democratic Party,1957-01-01T00:00:00Z,1957-01-01T00:00:00Z,Mayor of Southern Pines,Southern Pines,University of North Carolina at Chapel Hill,public research university
W. Ted Alexander,1960-08-13T00:00:00Z,male,Republican Party,2003-01-01T00:00:00Z,2011-01-01T00:00:00Z,"Mayor of Shelby, North Carolina",Shelby,Cornell University,land-grant university
W. Ted Alexander,1960-08-13T00:00:00Z,male,Republican Party,2003-01-01T00:00:00Z,2011-01-01T00:00:00Z,"Mayor of Shelby, North Carolina",Shelby,Cornell University,private university
W. Ted Alexander,1960-08-13T00:00:00Z,male,Republican Party,2003-01-01T00:00:00Z,2011-01-01T00:00:00Z,"Mayor of Shelby, North Carolina",Shelby,Cornell University,sun grant institution
W. Ted Alexander,1960-08-13T00:00:00Z,male,Republican Party,2003-01-01T00:00:00Z,2011-01-01T00:00:00Z,"Mayor of Shelby, North Carolina",Shelby,Cornell University,research university
W. Ted Alexander,1960-08-13T00:00:00Z,male,Republican Party,2003-01-01T00:00:00Z,2011-01-01T00:00:00Z,"Mayor of Shelby, North Carolina",Shelby,Cornell University,private not-for-profit educational institution
W. Ted Alexander,1960-08-13T00:00:00Z,male,Republican Party,2003-01-01T00:00:00Z,2011-01-01T00:00:00Z,"Mayor of Shelby, North Carolina",Shelby,University of North Carolina at Charlotte,public educational institution of the United States
W. Ted Alexander,1960-08-13T00:00:00Z,male,Republican Party,2003-01-01T00:00:00Z,2011-01-01T00:00:00Z,"Mayor of Shelby, North Carolina",Shelby,University of North Carolina at Charlotte,public research university
Walter Lambeth,1896-01-10T00:00:00Z,male,Democratic Party,1925-01-01T00:00:00Z,1929-01-01T00:00:00Z,Mayor of Thomasville,Thomasville,Duke University,university
Walter Lambeth,1896-01-10T00:00:00Z,male,Democratic Party,1925-01-01T00:00:00Z,1929-01-01T00:00:00Z,Mayor of Thomasville,Thomasville,Duke University,private not-for-profit educational institution
Walter Lambeth,1896-01-10T00:00:00Z,male,Democratic Party,1925-01-01T00:00:00Z,1929-01-01T00:00:00Z,Mayor of Thomasville,Thomasville,Duke University,open-access publisher
Walter Lambeth,1896-01-10T00:00:00Z,male,Democratic Party,1925-01-01T00:00:00Z,1929-01-01T00:00:00Z,Mayor of Thomasville,Thomasville,Harvard University,private university
Walter Lambeth,1896-01-10T00:00:00Z,male,Democratic Party,1925-01-01T00:00:00Z,1929-01-01T00:00:00Z,Mayor of Thomasville,Thomasville,Harvard University,Colonial Colleges
Walter Lambeth,1896-01-10T00:00:00Z,male,Democratic Party,1925-01-01T00:00:00Z,1929-01-01T00:00:00Z,Mayor of Thomasville,Thomasville,Harvard University,research university
Walter Lambeth,1896-01-10T00:00:00Z,male,Democratic Party,1925-01-01T00:00:00Z,1929-01-01T00:00:00Z,Mayor of Thomasville,Thomasville,Harvard University,private not-for-profit educational institution
Walter Washington,1915-04-15T00:00:00Z,male,Democratic Party,1975-01-02T00:00:00Z,1979-01-02T00:00:00Z,Mayor of the District of Columbia,District of Columbia,Howard University School of Law,law school
Wellington Webb,1941-02-17T00:00:00Z,male,Democratic Party,1991-01-01T00:00:00Z,2003-01-01T00:00:00Z,"Mayor of Denver, Colorado",Denver,Manual High School,high school
Wellington Webb,1941-02-17T00:00:00Z,male,Democratic Party,1991-01-01T00:00:00Z,2003-01-01T00:00:00Z,"Mayor of Denver, Colorado",Denver,University of Northern Colorado,public university
Wellington Webb,1941-02-17T00:00:00Z,male,Democratic Party,1991-01-01T00:00:00Z,2003-01-01T00:00:00Z,"Mayor of Denver, Colorado",Denver,University of Northern Colorado,public educational institution of the United States
Wesley Carl Uhlman,1935-03-23T00:00:00Z,male,Democratic Party,1969-01-01T00:00:00Z,1977-01-01T00:00:00Z,Mayor of Seattle,Seattle,Aberdeen High School,high school
Wesley Carl Uhlman,1935-03-23T00:00:00Z,male,Democratic Party,1969-01-01T00:00:00Z,1977-01-01T00:00:00Z,Mayor of Seattle,Seattle,Seattle Pacific University,private university
Wesley Carl Uhlman,1935-03-23T00:00:00Z,male,Democratic Party,1969-01-01T00:00:00Z,1977-01-01T00:00:00Z,Mayor of Seattle,Seattle,Seattle Pacific University,church college
Wesley Carl Uhlman,1935-03-23T00:00:00Z,male,Democratic Party,1969-01-01T00:00:00Z,1977-01-01T00:00:00Z,Mayor of Seattle,Seattle,Seattle Pacific University,private not-for-profit educational institution
Wesley Carl Uhlman,1935-03-23T00:00:00Z,male,Democratic Party,1969-01-01T00:00:00Z,1977-01-01T00:00:00Z,Mayor of Seattle,Seattle,University of Washington School of Law,faculty
Wesley Carl Uhlman,1935-03-23T00:00:00Z,male,Democratic Party,1969-01-01T00:00:00Z,1977-01-01T00:00:00Z,Mayor of Seattle,Seattle,University of Washington School of Law,law school
Wib Gulley,1948-07-31T00:00:00Z,male,Democratic Party,1985-01-01T00:00:00Z,1989-01-01T00:00:00Z,"Mayor of Durham, North Carolina",Durham,Duke University,university
Wib Gulley,1948-07-31T00:00:00Z,male,Democratic Party,1985-01-01T00:00:00Z,1989-01-01T00:00:00Z,"Mayor of Durham, North Carolina",Durham,Duke University,private not-for-profit educational institution
Wib Gulley,1948-07-31T00:00:00Z,male,Democratic Party,1985-01-01T00:00:00Z,1989-01-01T00:00:00Z,"Mayor of Durham, North Carolina",Durham,Duke University,open-access publisher
Wib Gulley,1948-07-31T00:00:00Z,male,Democratic Party,1985-01-01T00:00:00Z,1989-01-01T00:00:00Z,"Mayor of Durham, North Carolina",Durham,Northwestern University Pritzker School of Law,law school
William A. Bell,1949-06-01T00:00:00Z,male,Democratic Party,2010-01-26T00:00:00Z,2017-11-27T00:00:00Z,"Mayor of Birmingham, Alabama",Birmingham,John Carroll Catholic High School,high school
William A. Bell,1949-06-01T00:00:00Z,male,Democratic Party,2010-01-26T00:00:00Z,2017-11-27T00:00:00Z,"Mayor of Birmingham, Alabama",Birmingham,Miles Law School,law school
William A. Bell,1949-06-01T00:00:00Z,male,Democratic Party,2010-01-26T00:00:00Z,2017-11-27T00:00:00Z,"Mayor of Birmingham, Alabama",Birmingham,University of Alabama at Birmingham,public educational institution of the United States
William A. Bell,1949-06-01T00:00:00Z,male,Democratic Party,2010-01-26T00:00:00Z,2017-11-27T00:00:00Z,"Mayor of Birmingham, Alabama",Birmingham,University of Alabama at Birmingham,public research university
William C. Hammer,1865-03-24T00:00:00Z,male,Democratic Party,1895-01-01T00:00:00Z,1899-01-01T00:00:00Z,Mayor of Asheboro,Asheboro,University of North Carolina School of Law,law school
William D. Euille,1950-01-01T00:00:00Z,male,Democratic Party,2003-07-01T00:00:00Z,2016-01-04T00:00:00Z,"Mayor of Alexandria, Virginia",Alexandria,Quinnipiac University,university
William D. Euille,1950-01-01T00:00:00Z,male,Democratic Party,2003-07-01T00:00:00Z,2016-01-04T00:00:00Z,"Mayor of Alexandria, Virginia",Alexandria,Quinnipiac University,private not-for-profit educational institution
William Dee Becker,1876-10-23T00:00:00Z,male,Republican Party,1941-01-01T00:00:00Z,1943-01-01T00:00:00Z,Mayor of St. Louis,St. Louis,Harvard University,private university
William Dee Becker,1876-10-23T00:00:00Z,male,Republican Party,1941-01-01T00:00:00Z,1943-01-01T00:00:00Z,Mayor of St. Louis,St. Louis,Harvard University,Colonial Colleges
William Dee Becker,1876-10-23T00:00:00Z,male,Republican Party,1941-01-01T00:00:00Z,1943-01-01T00:00:00Z,Mayor of St. Louis,St. Louis,Harvard University,research university
William Dee Becker,1876-10-23T00:00:00Z,male,Republican Party,1941-01-01T00:00:00Z,1943-01-01T00:00:00Z,Mayor of St. Louis,St. Louis,Harvard University,private not-for-profit educational institution
William Frederick Broening,1870-06-02T00:00:00Z,male,Republican Party,1919-01-01T00:00:00Z,1923-01-01T00:00:00Z,Mayor of Baltimore,Baltimore,University of Maryland Francis King Carey School of Law,law school
William Frederick Broening,1870-06-02T00:00:00Z,male,Republican Party,1927-01-01T00:00:00Z,1931-01-01T00:00:00Z,Mayor of Baltimore,Baltimore,University of Maryland Francis King Carey School of Law,law school
William Frederick Havemeyer,1804-02-12T00:00:00Z,male,Republican Party,1845-01-01T00:00:00Z,1846-01-01T00:00:00Z,Mayor of New York City,New York City,Columbia University,organization
William Frederick Havemeyer,1804-02-12T00:00:00Z,male,Republican Party,1845-01-01T00:00:00Z,1846-01-01T00:00:00Z,Mayor of New York City,New York City,Columbia University,private university
William Frederick Havemeyer,1804-02-12T00:00:00Z,male,Republican Party,1845-01-01T00:00:00Z,1846-01-01T00:00:00Z,Mayor of New York City,New York City,Columbia University,Colonial Colleges
William Frederick Havemeyer,1804-02-12T00:00:00Z,male,Republican Party,1845-01-01T00:00:00Z,1846-01-01T00:00:00Z,Mayor of New York City,New York City,Columbia University,research university
William Frederick Havemeyer,1804-02-12T00:00:00Z,male,Republican Party,1845-01-01T00:00:00Z,1846-01-01T00:00:00Z,Mayor of New York City,New York City,Columbia University,private not-for-profit educational institution
William Frederick Havemeyer,1804-02-12T00:00:00Z,male,Republican Party,1848-01-01T00:00:00Z,1849-01-01T00:00:00Z,Mayor of New York City,New York City,Columbia University,organization
William Frederick Havemeyer,1804-02-12T00:00:00Z,male,Republican Party,1848-01-01T00:00:00Z,1849-01-01T00:00:00Z,Mayor of New York City,New York City,Columbia University,private university
William Frederick Havemeyer,1804-02-12T00:00:00Z,male,Republican Party,1848-01-01T00:00:00Z,1849-01-01T00:00:00Z,Mayor of New York City,New York City,Columbia University,Colonial Colleges
William Frederick Havemeyer,1804-02-12T00:00:00Z,male,Republican Party,1848-01-01T00:00:00Z,1849-01-01T00:00:00Z,Mayor of New York City,New York City,Columbia University,research university
William Frederick Havemeyer,1804-02-12T00:00:00Z,male,Republican Party,1848-01-01T00:00:00Z,1849-01-01T00:00:00Z,Mayor of New York City,New York City,Columbia University,private not-for-profit educational institution
