person,personLabel,birthDate,genderLabel,partyLabel,start,end,positionLabel,cityLabel,start_year,end_year,birth_year,age_at_start
http://www.wikidata.org/entity/Q7803247,Tim Burgess,1949-03-18 00:00:00+00:00,male,Democratic Party,2017-09-18 00:00:00+00:00,2017-11-28 00:00:00+00:00,Mayor of Seattle,Seattle,2017,2017,1949,68
http://www.wikidata.org/entity/Q359888,Tim Kaine,1958-02-26 00:00:00+00:00,male,Democratic Party,1998-07-01 00:00:00+00:00,2001-09-10 00:00:00+00:00,"Mayor of Richmond, Virginia",Richmond,1998,2001,1958,40
http://www.wikidata.org/entity/Q61748655,Tim Kearney,1960-01-01 00:00:00+00:00,male,Democratic Party,2014-01-01 00:00:00+00:00,2019-01-01 00:00:00+00:00,"Mayor of Swarthmore, Pennsylvania",Swarthmore,2014,2019,1960,54
http://www.wikidata.org/entity/Q7807094,Timothy C. Idoni,1955-03-27 00:00:00+00:00,male,Democratic Party,1991-01-01 00:00:00+00:00,2005-12-31 00:00:00+00:00,Mayor of New Rochelle,New Rochelle,1991,2005,1955,36
http://www.wikidata.org/entity/Q4353994,Todd Strange,1945-01-01 00:00:00+00:00,male,Republican Party,2009-03-24 00:00:00+00:00,2019-11-12 00:00:00+00:00,"Mayor of Montgomery, Alabama",Montgomery,2009,2019,1945,64
http://www.wikidata.org/entity/Q1133864,Tom Bradley,1917-12-29 00:00:00+00:00,male,Democratic Party,1973-07-01 00:00:00+00:00,1993-07-01 00:00:00+00:00,Mayor of the City of Los Angeles,Los Angeles,1973,1993,1917,56
http://www.wikidata.org/entity/Q7815782,Tom Fink,1928-08-26 00:00:00+00:00,male,Republican Party,1987-07-01 00:00:00+00:00,1994-07-01 00:00:00+00:00,"Mayor of Anchorage, Alaska",Anchorage,1987,1994,1928,59
http://www.wikidata.org/entity/Q7816167,Tom Henry,1951-11-08 00:00:00+00:00,male,Democratic Party,2008-01-01 00:00:00+00:00,2024-03-28 00:00:00+00:00,"Mayor of Fort Wayne, Indiana",Fort Wayne,2008,2024,1951,57
http://www.wikidata.org/entity/Q175239,Tom L. Johnson,1854-07-18 00:00:00+00:00,male,Democratic Party,1909-01-01 00:00:00+00:00,1909-12-31 00:00:00+00:00,mayor of Cleveland,Cleveland,1909,1909,1854,55
http://www.wikidata.org/entity/Q7816918,Tom Moody,1929-11-26 00:00:00+00:00,male,Republican Party,1972-01-01 00:00:00+00:00,1984-01-01 00:00:00+00:00,"Mayor of Columbus, Ohio",Columbus,1972,1984,1929,43
http://www.wikidata.org/entity/Q17183871,Tom Stuart,1936-11-19 00:00:00+00:00,male,Republican Party,1973-01-01 00:00:00+00:00,1977-01-01 00:00:00+00:00,"Mayor of Meridian, Mississippi",Meridian,1973,1977,1936,37
http://www.wikidata.org/entity/Q16105898,Tommy Davis,1942-09-01 00:00:00+00:00,male,Republican Party,2013-11-05 00:00:00+00:00,2018-12-27 00:00:00+00:00,"Mayor of Minden, Louisiana",Minden,2013,2018,1942,71
http://www.wikidata.org/entity/Q467638,Tomás Regalado,1947-12-05 00:00:00+00:00,male,Republican Party,2009-11-11 00:00:00+00:00,2017-11-07 00:00:00+00:00,"Mayor of Miami, Florida",Miami,2009,2017,1947,62
http://www.wikidata.org/entity/Q1395723,Toni Atkins,1962-08-01 00:00:00+00:00,female,Democratic Party,2005-07-18 00:00:00+00:00,2005-12-05 00:00:00+00:00,Mayor of San Diego,San Diego,2005,2005,1962,43
http://www.wikidata.org/entity/Q7821270,Toni Harp,1947-08-06 00:00:00+00:00,female,Democratic Party,2014-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,"Mayor of New Haven, Connecticut",New Haven,2014,2020,1947,67
http://www.wikidata.org/entity/Q7822311,Tony F. Mack,1966-01-08 00:00:00+00:00,male,Democratic Party,2010-07-01 00:00:00+00:00,2014-02-26 00:00:00+00:00,"Mayor of Trenton, New Jersey",Trenton,2010,2014,1966,44
http://www.wikidata.org/entity/Q878712,Tony Knowles,1943-01-01 00:00:00+00:00,male,Democratic Party,1982-01-01 00:00:00+00:00,1988-01-01 00:00:00+00:00,"Mayor of Anchorage, Alaska",Anchorage,1982,1988,1943,39
http://www.wikidata.org/entity/Q881930,Urban A. Woodbury,1838-07-11 00:00:00+00:00,male,Republican Party,1885-01-01 00:00:00+00:00,1886-01-01 00:00:00+00:00,"Mayor of Burlington, Vermont",Burlington,1885,1886,1838,47
http://www.wikidata.org/entity/Q4009809,Vera Katz,1933-08-03 00:00:00+00:00,female,Democratic Party,1993-01-03 00:00:00+00:00,2005-01-03 00:00:00+00:00,"Mayor of Portland, Oregon",Portland,1993,2005,1933,60
http://www.wikidata.org/entity/Q366838,Victor Ashe,1945-01-01 00:00:00+00:00,male,Republican Party,1987-01-12 00:00:00+00:00,2003-12-20 00:00:00+00:00,"Mayor of Knoxville, Tennessee",Knoxville,1987,2003,1945,42
http://www.wikidata.org/entity/Q20744573,Victoria Napolitano,1988-08-16 00:00:00+00:00,female,Republican Party,2015-01-06 00:00:00+00:00,2016-01-06 00:00:00+00:00,"Mayor of Moorestown, New Jersey",Moorestown,2015,2016,1988,27
http://www.wikidata.org/entity/Q3068781,Vincent C. Gray,1942-11-08 00:00:00+00:00,male,Democratic Party,2011-01-02 00:00:00+00:00,2015-01-02 00:00:00+00:00,Mayor of the District of Columbia,District of Columbia,2011,2015,1942,69
http://www.wikidata.org/entity/Q939458,Vincent R. Impellitteri,1900-02-04 00:00:00+00:00,male,Democratic Party,1950-09-02 00:00:00+00:00,1953-12-31 00:00:00+00:00,Mayor of New York City,New York City,1950,1953,1900,50
http://www.wikidata.org/entity/Q7933744,Virgil Bernero,1964-03-31 00:00:00+00:00,male,Democratic Party,2006-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,"Mayor of Lansing, Michigan",Lansing,2006,2017,1964,42
http://www.wikidata.org/entity/Q7939798,Voit Gilmore,1918-10-13 00:00:00+00:00,male,Democratic Party,1957-01-01 00:00:00+00:00,1957-01-01 00:00:00+00:00,Mayor of Southern Pines,Southern Pines,1957,1957,1918,39
http://www.wikidata.org/entity/Q60540553,W. Ted Alexander,1960-08-13 00:00:00+00:00,male,Republican Party,2003-01-01 00:00:00+00:00,2011-01-01 00:00:00+00:00,"Mayor of Shelby, North Carolina",Shelby,2003,2011,1960,43
http://www.wikidata.org/entity/Q1701532,Walter Lambeth,1896-01-10 00:00:00+00:00,male,Democratic Party,1925-01-01 00:00:00+00:00,1929-01-01 00:00:00+00:00,Mayor of Thomasville,Thomasville,1925,1929,1896,29
http://www.wikidata.org/entity/Q935067,Walter Washington,1915-04-15 00:00:00+00:00,male,Democratic Party,1975-01-02 00:00:00+00:00,1979-01-02 00:00:00+00:00,Mayor of the District of Columbia,District of Columbia,1975,1979,1915,60
http://www.wikidata.org/entity/Q886698,Washington Bartlett,1824-02-29 00:00:00+00:00,male,Democratic Party,1883-01-08 00:00:00+00:00,1887-01-02 00:00:00+00:00,mayor of San Francisco,City and County of San Francisco,1883,1887,1824,59
http://www.wikidata.org/entity/Q7981532,Wellington Webb,1941-02-17 00:00:00+00:00,male,Democratic Party,1991-01-01 00:00:00+00:00,2003-01-01 00:00:00+00:00,"Mayor of Denver, Colorado",Denver,1991,2003,1941,50
http://www.wikidata.org/entity/Q17404099,Wes Wise,1928-11-25 00:00:00+00:00,male,Democratic Party,1971-01-01 00:00:00+00:00,1976-01-01 00:00:00+00:00,"Mayor of Dallas, Texas",Dallas,1971,1976,1928,43
http://www.wikidata.org/entity/Q7983864,Wesley Carl Uhlman,1935-03-23 00:00:00+00:00,male,Democratic Party,1969-01-01 00:00:00+00:00,1977-01-01 00:00:00+00:00,Mayor of Seattle,Seattle,1969,1977,1935,34
http://www.wikidata.org/entity/Q7998065,Wib Gulley,1948-07-31 00:00:00+00:00,male,Democratic Party,1985-01-01 00:00:00+00:00,1989-01-01 00:00:00+00:00,"Mayor of Durham, North Carolina",Durham,1985,1989,1948,37
http://www.wikidata.org/entity/Q8003905,William A. Bell,1949-06-01 00:00:00+00:00,male,Democratic Party,2010-01-26 00:00:00+00:00,2017-11-27 00:00:00+00:00,"Mayor of Birmingham, Alabama",Birmingham,2010,2017,1949,61
http://www.wikidata.org/entity/Q8004770,William B. Castle,1814-11-30 00:00:00+00:00,male,Republican Party,1855-01-01 00:00:00+00:00,1856-12-31 00:00:00+00:00,mayor of Cleveland,Cleveland,1855,1856,1814,41
http://www.wikidata.org/entity/Q7945349,William Boggs Whitt,1867-09-17 00:00:00+00:00,male,Democratic Party,1926-01-01 00:00:00+00:00,1926-12-19 00:00:00+00:00,"Mayor of Ashland, Kentucky",Ashland,1926,1926,1867,59
http://www.wikidata.org/entity/Q295380,William Butler Ogden,1805-06-15 00:00:00+00:00,male,Republican Party,1837-01-01 00:00:00+00:00,1838-01-01 00:00:00+00:00,Mayor of Chicago,Chicago,1837,1838,1805,32
http://www.wikidata.org/entity/Q295380,William Butler Ogden,1805-06-15 00:00:00+00:00,male,Democratic Party,1837-01-01 00:00:00+00:00,1838-01-01 00:00:00+00:00,Mayor of Chicago,Chicago,1837,1838,1805,32
http://www.wikidata.org/entity/Q2578197,William C. Hammer,1865-03-24 00:00:00+00:00,male,Democratic Party,1895-01-01 00:00:00+00:00,1899-01-01 00:00:00+00:00,Mayor of Asheboro,Asheboro,1895,1899,1865,30
http://www.wikidata.org/entity/Q8006374,William C. Newland,1860-10-08 00:00:00+00:00,male,Democratic Party,1887-01-01 00:00:00+00:00,1888-01-01 00:00:00+00:00,"Mayor of Lenoir, North Carolina",Lenoir,1887,1888,1860,27
http://www.wikidata.org/entity/Q8006374,William C. Newland,1860-10-08 00:00:00+00:00,male,Democratic Party,1901-01-01 00:00:00+00:00,1903-01-01 00:00:00+00:00,"Mayor of Lenoir, North Carolina",Lenoir,1901,1903,1860,41
http://www.wikidata.org/entity/Q8006619,William Case,1818-08-10 00:00:00+00:00,male,Whig Party,1850-01-01 00:00:00+00:00,1851-12-31 00:00:00+00:00,mayor of Cleveland,Cleveland,1850,1851,1818,32
http://www.wikidata.org/entity/Q8007459,William D. Euille,1950-01-01 00:00:00+00:00,male,Democratic Party,2003-07-01 00:00:00+00:00,2016-01-04 00:00:00+00:00,"Mayor of Alexandria, Virginia",Alexandria,2003,2016,1950,53
http://www.wikidata.org/entity/Q8007429,William Dee Becker,1876-10-23 00:00:00+00:00,male,Republican Party,1941-01-01 00:00:00+00:00,1943-01-01 00:00:00+00:00,Mayor of St. Louis,St. Louis,1941,1943,1876,65
http://www.wikidata.org/entity/Q30518916,William F. Jones,1813-03-30 00:00:00+00:00,male,Republican Party,1877-01-01 00:00:00+00:00,1879-01-01 00:00:00+00:00,"Mayor of Muncie, Indiana",Muncie,1877,1879,1813,64
http://www.wikidata.org/entity/Q30518916,William F. Jones,1813-03-30 00:00:00+00:00,male,Republican Party,1881-01-01 00:00:00+00:00,1883-01-01 00:00:00+00:00,"Mayor of Muncie, Indiana",Muncie,1881,1883,1813,68
http://www.wikidata.org/entity/Q8009377,William Frederick Broening,1870-06-02 00:00:00+00:00,male,Republican Party,1919-01-01 00:00:00+00:00,1923-01-01 00:00:00+00:00,Mayor of Baltimore,Baltimore,1919,1923,1870,49
http://www.wikidata.org/entity/Q8009377,William Frederick Broening,1870-06-02 00:00:00+00:00,male,Republican Party,1927-01-01 00:00:00+00:00,1931-01-01 00:00:00+00:00,Mayor of Baltimore,Baltimore,1927,1931,1870,57
http://www.wikidata.org/entity/Q15487031,William Frederick Havemeyer,1804-02-12 00:00:00+00:00,male,Republican Party,1845-01-01 00:00:00+00:00,1846-01-01 00:00:00+00:00,Mayor of New York City,New York City,1845,1846,1804,41
http://www.wikidata.org/entity/Q15487031,William Frederick Havemeyer,1804-02-12 00:00:00+00:00,male,Republican Party,1848-01-01 00:00:00+00:00,1849-01-01 00:00:00+00:00,Mayor of New York City,New York City,1848,1849,1804,44
http://www.wikidata.org/entity/Q15487031,William Frederick Havemeyer,1804-02-12 00:00:00+00:00,male,Republican Party,1873-01-01 00:00:00+00:00,1874-11-30 00:00:00+00:00,Mayor of New York City,New York City,1873,1874,1804,69
http://www.wikidata.org/entity/Q8009574,William G. Rose,1829-09-23 00:00:00+00:00,male,Republican Party,1878-01-01 00:00:00+00:00,1878-12-31 00:00:00+00:00,mayor of Cleveland,Cleveland,1878,1878,1829,49
http://www.wikidata.org/entity/Q8009574,William G. Rose,1829-09-23 00:00:00+00:00,male,Republican Party,1892-01-01 00:00:00+00:00,1892-12-31 00:00:00+00:00,mayor of Cleveland,Cleveland,1892,1892,1829,63
http://www.wikidata.org/entity/Q18751337,William George Rohrer Jr.,1909-12-15 00:00:00+00:00,male,Republican Party,1951-01-01 00:00:00+00:00,1987-01-01 00:00:00+00:00,"Mayor of Haddon Township, New Jersey",Haddon Township,1951,1987,1909,42
http://www.wikidata.org/entity/Q15441850,William H. Berry,1852-09-09 00:00:00+00:00,male,Democratic Party,1905-02-10 00:00:00+00:00,1905-12-30 00:00:00+00:00,"Mayor of Chester, Pennsylvania",Chester,1905,1905,1852,53
http://www.wikidata.org/entity/Q8010353,William H. Carlson,1864-04-11 00:00:00+00:00,male,independent politician,1893-01-01 00:00:00+00:00,1896-01-01 00:00:00+00:00,Mayor of San Diego,San Diego,1893,1896,1864,29
http://www.wikidata.org/entity/Q399266,William Hale Thompson,1869-05-14 00:00:00+00:00,male,Republican Party,1915-11-03 00:00:00+00:00,1923-11-03 00:00:00+00:00,Mayor of Chicago,Chicago,1915,1923,1869,46
http://www.wikidata.org/entity/Q8011979,William Henry Eustis,1845-07-17 00:00:00+00:00,male,Republican Party,1893-01-02 00:00:00+00:00,1895-01-07 00:00:00+00:00,Mayor of Minneapolis,Minneapolis,1893,1895,1845,48
http://www.wikidata.org/entity/Q7945635,William Henry Harrison Eba,1831-11-05 00:00:00+00:00,male,Republican Party,1883-03-04 00:00:00+00:00,1883-06-06 00:00:00+00:00,"Mayor of Ashland, Kentucky",Ashland,1883,1883,1831,52
http://www.wikidata.org/entity/Q57955113,William Hickman Moore,1861-05-26 00:00:00+00:00,male,Democratic Party,1906-03-19 00:00:00+00:00,1908-03-16 00:00:00+00:00,Mayor of Seattle,Seattle,1906,1908,1861,45
http://www.wikidata.org/entity/Q8010672,William Hull Wickham,1832-07-30 00:00:00+00:00,male,Democratic Party,1875-01-01 00:00:00+00:00,1876-12-31 00:00:00+00:00,Mayor of New York City,New York City,1875,1876,1832,43
http://www.wikidata.org/entity/Q8013201,William J. Diehl,1845-01-22 00:00:00+00:00,male,Republican Party,1899-04-03 00:00:00+00:00,1901-05-28 00:00:00+00:00,"Mayor of Pittsburgh, Pennsylvania",Pittsburgh,1899,1901,1845,54
http://www.wikidata.org/entity/Q8013358,William J. Van Patten,1848-09-09 00:00:00+00:00,male,Republican Party,1894-01-01 00:00:00+00:00,1895-01-01 00:00:00+00:00,"Mayor of Burlington, Vermont",Burlington,1894,1895,1848,46
http://www.wikidata.org/entity/Q2544704,William Jay Gaynor,1849-02-02 00:00:00+00:00,male,Democratic Party,1910-01-01 00:00:00+00:00,1913-09-10 00:00:00+00:00,Mayor of New York City,New York City,1910,1913,1849,61
http://www.wikidata.org/entity/Q2544704,William Jay Gaynor,1851-01-01 00:00:00+00:00,male,Democratic Party,1910-01-01 00:00:00+00:00,1913-09-10 00:00:00+00:00,Mayor of New York City,New York City,1910,1913,1851,59
http://www.wikidata.org/entity/Q21069560,William Knight Potter,1844-12-27 00:00:00+00:00,male,Democratic Party,1892-01-01 00:00:00+00:00,1894-01-01 00:00:00+00:00,"Mayor of Providence, Rhode Island",Providence,1892,1894,1844,48
http://www.wikidata.org/entity/Q8014163,William L. Ewing,1843-03-16 00:00:00+00:00,male,Republican Party,1881-04-12 00:00:00+00:00,1885-04-14 00:00:00+00:00,Mayor of St. Louis,St. Louis,1881,1885,1843,38
http://www.wikidata.org/entity/Q8014245,William Lafayette Strong,1827-03-22 00:00:00+00:00,male,Republican Party,1895-01-01 00:00:00+00:00,1897-12-31 00:00:00+00:00,Mayor of New York City,New York City,1895,1897,1827,68
http://www.wikidata.org/entity/Q2579732,William Lewis Cabell,1827-01-01 00:00:00+00:00,male,Democratic Party,1874-01-01 00:00:00+00:00,1876-01-01 00:00:00+00:00,"Mayor of Dallas, Texas",Dallas,1874,1876,1827,47
http://www.wikidata.org/entity/Q2579732,William Lewis Cabell,1827-01-01 00:00:00+00:00,male,Democratic Party,1877-01-01 00:00:00+00:00,1879-01-01 00:00:00+00:00,"Mayor of Dallas, Texas",Dallas,1877,1879,1827,50
http://www.wikidata.org/entity/Q2579732,William Lewis Cabell,1827-01-01 00:00:00+00:00,male,Democratic Party,1883-01-01 00:00:00+00:00,1885-01-01 00:00:00+00:00,"Mayor of Dallas, Texas",Dallas,1883,1885,1827,56
http://www.wikidata.org/entity/Q884949,William Marvin,1808-04-14 00:00:00+00:00,male,Democratic Party,1861-01-01 00:00:00+00:00,1861-01-01 00:00:00+00:00,"Mayor of Key West, Florida",Key West,1861,1861,1808,53
http://www.wikidata.org/entity/Q884949,William Marvin,1808-04-14 00:00:00+00:00,male,Democratic Party,1866-01-01 00:00:00+00:00,1866-01-01 00:00:00+00:00,"Mayor of Key West, Florida",Key West,1866,1866,1808,58
http://www.wikidata.org/entity/Q15997666,William N. McNair,1880-11-07 00:00:00+00:00,male,Democratic Party,1934-01-01 00:00:00+00:00,1936-10-06 00:00:00+00:00,"Mayor of Pittsburgh, Pennsylvania",Pittsburgh,1934,1936,1880,54
http://www.wikidata.org/entity/Q441554,William O'Dwyer,1890-07-11 00:00:00+00:00,male,Democratic Party,1946-01-01 00:00:00+00:00,1950-09-02 00:00:00+00:00,Mayor of New York City,New York City,1946,1950,1890,56
http://www.wikidata.org/entity/Q2580146,William O. Burgin,1877-07-28 00:00:00+00:00,male,Democratic Party,1906-01-01 00:00:00+00:00,1910-01-01 00:00:00+00:00,Mayor of Thomasville,Thomasville,1906,1910,1877,29
http://www.wikidata.org/entity/Q8017220,William R. Hopkins,1869-07-26 00:00:00+00:00,male,Republican Party,1929-01-01 00:00:00+00:00,1929-12-31 00:00:00+00:00,mayor of Cleveland,Cleveland,1929,1929,1869,60
http://www.wikidata.org/entity/Q8017268,William R. Purcell,1931-02-12 00:00:00+00:00,male,Democratic Party,1987-01-01 00:00:00+00:00,1997-01-01 00:00:00+00:00,"Mayor of Laurinburg, North Carolina",Laurinburg,1987,1997,1931,56
http://www.wikidata.org/entity/Q8017563,William Richert,1858-10-28 00:00:00+00:00,male,Republican Party,1897-01-01 00:00:00+00:00,1897-01-01 00:00:00+00:00,"Mayor of Detroit, Michigan",Detroit,1897,1897,1858,39
http://www.wikidata.org/entity/Q8017861,William Russell Grace,1832-05-10 00:00:00+00:00,male,Democratic Party,1881-01-01 00:00:00+00:00,1882-12-31 00:00:00+00:00,Mayor of New York City,New York City,1881,1882,1832,49
http://www.wikidata.org/entity/Q8017861,William Russell Grace,1832-05-10 00:00:00+00:00,male,Democratic Party,1885-01-01 00:00:00+00:00,1886-12-31 00:00:00+00:00,Mayor of New York City,New York City,1885,1886,1832,53
http://www.wikidata.org/entity/Q8017933,William S. Fitzgerald,1880-10-06 00:00:00+00:00,male,Republican Party,1921-01-01 00:00:00+00:00,1921-12-31 00:00:00+00:00,mayor of Cleveland,Cleveland,1921,1921,1880,41
http://www.wikidata.org/entity/Q8019638,William Vermilye Brady,1811-07-24 00:00:00+00:00,male,Whig Party,1847-01-01 00:00:00+00:00,1848-01-01 00:00:00+00:00,Mayor of New York City,New York City,1847,1848,1811,36
http://www.wikidata.org/entity/Q106445586,William Vernon Steele,1854-02-14 00:00:00+00:00,male,Democratic Party,1912-01-01 00:00:00+00:00,1919-12-31 00:00:00+00:00,"Mayor of Somerville, New Jersey",Somerville,1912,1919,1854,58
http://www.wikidata.org/entity/Q2580957,William W. Irwin,1803-01-08 00:00:00+00:00,male,Whig Party,1840-01-01 00:00:00+00:00,1841-01-01 00:00:00+00:00,"Mayor of Pittsburgh, Pennsylvania",Pittsburgh,1840,1841,1803,37
http://www.wikidata.org/entity/Q2580957,William W. Irwin,1803-09-16 00:00:00+00:00,male,Whig Party,1840-01-01 00:00:00+00:00,1841-01-01 00:00:00+00:00,"Mayor of Pittsburgh, Pennsylvania",Pittsburgh,1840,1841,1803,37
http://www.wikidata.org/entity/Q1249550,William Wirt Culbertson,1835-09-22 00:00:00+00:00,male,Republican Party,1882-06-07 00:00:00+00:00,1883-03-04 00:00:00+00:00,"Mayor of Ashland, Kentucky",Ashland,1882,1883,1835,47
http://www.wikidata.org/entity/Q7946053,William Worth Patterson,1849-11-03 00:00:00+00:00,male,Republican Party,1886-06-09 00:00:00+00:00,1889-05-06 00:00:00+00:00,"Mayor of Ashland, Kentucky",Ashland,1886,1889,1849,37
http://www.wikidata.org/entity/Q5365075,Willie Brown Jr.,1934-03-20 00:00:00+00:00,male,Democratic Party,1996-01-08 00:00:00+00:00,2004-01-08 00:00:00+00:00,mayor of San Francisco,City and County of San Francisco,1996,2004,1934,62
http://www.wikidata.org/entity/Q18395037,Willis Lucullus Palmer,1854-12-13 00:00:00+00:00,male,Democratic Party,1891-01-01 00:00:00+00:00,1893-01-01 00:00:00+00:00,"Mayor of Orlando, Florida",Orlando,1891,1893,1854,37
http://www.wikidata.org/entity/Q875088,Wilson Goode,1938-08-19 00:00:00+00:00,male,Democratic Party,1984-01-02 00:00:00+00:00,1992-01-06 00:00:00+00:00,"Mayor of Philadelphia, Pennsylvania",Philadelphia,1984,1992,1938,46
http://www.wikidata.org/entity/Q13562440,Yvonne Johnson,1942-10-26 00:00:00+00:00,female,Democratic Party,2007-12-01 00:00:00+00:00,2009-12-01 00:00:00+00:00,Mayor of Greensboro,Greensboro,2007,2009,1942,65
http://www.wikidata.org/entity/Q8063893,Zachariah J. Loussac,1882-07-13 00:00:00+00:00,male,Democratic Party,1948-01-01 00:00:00+00:00,1951-01-01 00:00:00+00:00,"Mayor of Anchorage, Alaska",Anchorage,1948,1951,1882,66
http://www.wikidata.org/entity/Q212648,Rudy Giuliani,1944-05-28 00:00:00+00:00,male,Republican Party,1994-01-01 00:00:00+00:00,2001-12-31 00:00:00+00:00,Mayor of New York City,New York City,1994,2001,1944,50
http://www.wikidata.org/entity/Q431641,Theodore McKeldin,1900-11-20 00:00:00+00:00,male,Republican Party,1943-01-01 00:00:00+00:00,1947-01-01 00:00:00+00:00,Mayor of Baltimore,Baltimore,1943,1947,1900,43
http://www.wikidata.org/entity/Q431641,Theodore McKeldin,1900-11-20 00:00:00+00:00,male,Republican Party,1963-01-01 00:00:00+00:00,1967-01-01 00:00:00+00:00,Mayor of Baltimore,Baltimore,1963,1967,1900,63
